,행사명,개최장소,시작일자,종료일자,행사내용,홈페이지주소,전화번호,주관기관,주최기관,도로명주소,지번주소,위도,경도
89,안산사이언스밸리(ASV) 과학축제,한양대 ERICA,2018-10-20,2018-10-21,"과학기술체험 부스 운영, 드론페스티벌 등",-,031-481-3517,"경기TP, 안산청소년수련관, 한양대 ERICA",안산시,경기도 안산시 상록구 한양대학로 55,경기도 안산시 상록구 사동 1271,37.298004,126.834393
90,제11주년 세계인의 날 기념행사,안산화랑유원지,2018-11-04,2018-11-04,"기념식, 문화 및 각종 부대행사",-,031-481-3298,안산시,안산시,경기도 안산시 단원구 동산로 268,경기도 안산시 단원구 초지동 667,37.325674,126.813771
91,강진청자축제,청자촌 일원,2021-10-01,2021-10-07,가을축제에 따른 다이내믹하고 흥이 넘치는 청자촌 분위기 조성과 향우와 구민이 함께 어우러지는 문화체육관광부 선정 우수축제,http://www.gangjin.go.kr/culture/,061-430-3352,강진군향토축제추진위원회,강진군,전라남도 강진군 대구면 청자촌길 33,전라남도 강진군 대구면 사당리 127,34.50866041,126.8008375
92,강진만 춤추는 갈대축제,강진만 생태공원 일원,2021-10-29,2021-11-07,가을의 정취와 추억을 체험하는 남도답사 1번지 이미지 창출과 갈대·음악·자연을 대표하는 명품 축제,http://www.gangjin.go.kr/culture/,061-430-3354,강진군 향토축제추진위원회,강진군,전라남도 강진군 강진읍 남당로 97-23,전라남도 강진군 강진읍 목리 128-1,34.6259705,126.7724317
93,축령산 편백산소축제,축령산 조림성공지,2019-10-05,2019-10-05,"공연,체험,판매행사 등",https://www.jangseong.go.kr/home/tour_new/festival/festival_04/festival_04_03,061-390-7242,장성군축제위원회,장성군,-,전라남도 장성군 서삼면 모암리 569-5,35.3738904268,126.7564871215
94,빈센트의 봄,"장성역 광장, 장성공원 일원",2019-04-13,2019-04-14,"공연,체험,판매행사 등",https://www.jangseong.go.kr/home/tour_new/festival,061-390-7405,장성읍청년회,장성군,-,전라남도 장성군 장성읍 영천리 1273-5,35.29995636,126.780147
95,2020 부평풍물대축제,신트리공원 등,2020-10-16,2020-10-18,"다큐멘터리 제작, 지역 문화예술인 참여 소규모 공연 등",https://portal.icbp.go.kr/bpf/,032-509-7516,부평구축제위원회+ 부평구문화재단+ 부평문화원,인천광역시 부평구청,인천광역시 부평구 신트리로 21,인천광역시 부평구 부평동 880,37.506554,126.7236393
96,2021 부평풍물대축제,부평아트센터,2021-10-15,2021-10-17,"전통, 창작, 가족 공연, 개막 및 폐막 공연, 작품전시 등",https://portal.icbp.go.kr/bpf/,032-509-7516,부평구축제위원회+ 부평구문화재단+ 부평문화원,인천광역시 부평구청,인천광역시 부평구 아트센터로 166,인천광역시 부평구 십정동 186,37.4822383,126.7049334
97,2019 오륙도 평화축제,평화공원(대연동),2019-10-19,2019-10-20,"무대공연, 부대행사, 오륙도 평화가족가요제",-,-,부산광역시 남구,부산광역시 남구,부산광역시 남구 대연동 707번지,-,35.12625873,129.1003968
98,봉화은어축제,봉화읍 내성천 일원,2021-07-31,2021-08-08,"은어반두잡이, 맨손잡이 체험 등",https://bhftf.co.kr:8091/,054-674-3053,(재)봉화축제관광재단,경상북도 봉화군,-,경북 봉화군 봉화읍 내성로 5길 13 군민행복센터 4층,36.8888791,128.7378251
99,9.81파크; X리그 2021 정규시즌,9.81파크,2021-03-01,2021-11-07,천혜의 제주 풍경을 감상하며 중력가속도만으로 스피드를 즐기는 다운힐(down-hill)레이싱,https://www.981park.com/,1899-9810,9.81파크,9.81파크,제주특별자치도 제주시 애월읍 천덕로 880-24,-,33.39003694,126.366509
100,제1회 대청호 벚꽃축제,대전광역시 동구 신상동 282번지 일원,2019-04-05,2019-04-07,"벚꽃축제, 벚꽃가요제, 벚꽃길 걷기대회 등",http://www.donggu.go.kr,042-251-6685,대전광역시 동구청(대행사: 대전문화방송),대전광역시 동구청,-,대전광역시 동구 신상동 282,36.3535904387,127.4980431419
101,코로나19 확산 방지를 위해 공연행사가 취소되었으니 향후 일정이 정해지는대로 업데이트하겠습니다.,수영구 광안리해변 일원,2021-12-31,2021-12-31,코로나19 확산 방지를 위해 공연행사가 취소되었으니 향후 일정이 정해지는대로 업데이트하겠습니다.,www.suyeong.go.kr/eobang,051-610-4062,수영구,수영구축제위원회,부산광역시 수영구 남천동로100,부산광역시 수영구 남천동148-15,35.14537016,129.1123694
102,강감찬축제,온라인 개최,2021-10-14,2021-10-17,"강감찬 장군 출병식 및 전승행렬 거리 퍼레이드, 고려마을 테마 체험부스, 강감찬 장군 추모제향 등 다채로운 행사 진행",http://www.gwanak.go.kr/html/gang/sub/sub.html,02-879-5603,관악구,관악구,"서울특별시 관악구 관악로 145, 교육사업과(관악구청)",서울특별시 관악구 봉천동 1570-1,37.47823402,126.9515012
103,천만송이 국화축제,중앙체육공원,2022-10-28,2022-11-06,국화축제,https://www.iksan.go.kr/gukhwa/index.iksan,063-859-4977,익산시 농업기술센터,익산시,전라북도 익산시 하나로 322,-,35.94972951,126.9861274
104,담양대나무축제,죽녹원 및 관방제림 일원,2022-05-01,2022-05-05,"대나무 관련 전시, 체험, 공연, 판매 등",www.bamboofestival.co.kr,061-380-3152,(사)담양대나무축제위원회,전라남도 담양군청,전라남도 담양군 담양읍 메타프로방스 1길 17,전라남도 담양군 담양읍 학동리 586-1,35.32260525,127.0018114
105,담양산타축제,담양 원도심 및 메타프로방스 일원,2022-12-17,2022-12-31,"크리스마스거리조성, 크리스마스마켓 운영 등",-,061-380-3152,담양산타축제추진위원회,전라남도 담양군청,전라남도 담양군 담양읍 메타프로방스 1길 17,전라남도 담양군 담양읍 학동리 586-1,35.32260525,127.0018114
106,추월산벚꽃축제,용면 추월산광장 일원,2022-04-09,2022-04-10,"벚꽃노래자랑, 특산품판매 등",-,061-380-3152,용면청년회,전라남도 담양군청,전라남도 담양군 용면 추월산로 369,전라남도 담양군 용면 추성리 478-1,35.36483985,126.9872053
107,창평전통음식문화축제,창평슬로시티 일원,2022-10-26,2022-10-28,"슬로푸드전시, 체험, 판매 등",-,061-380-3152,창평면주민자치위원회,전라남도 담양군청,전라남도 담양군 창평면 돌담길 56-24,전라남도 담양군 창평면 창평리 113-1,35.23525084,127.017861
108,가로수사랑음악회,가로수사랑군민연대,2022-11-05,2022-11-06,"지역출신가수공연, 특집라디오공개방송 등",-,061-380-3152,담양가로수사랑군민연대,전라남도 담양군청,전라남도 담양군 담양읍 지침3길 7-5,전라남도 담양군 담양읍 지침리 132-28,35.31617363,126.9840063
109,고서포도축제,고서면 증암천변 일원,2023-08-19,2023-08-21,특산품 홍보 및 판매,-,061-380-3152,고서포도축제추진위원회,전라남도 담양군청,전라남도 담양군 고서면 가사문학로 325,전라남도 담양군 고서면 동운리 583-4,35.22370105,126.9729391
110,풍암골 신암마을 당산제,풍암 제7어린이공원내 (풍암동1129),2022-02-15,2022-02-15,(코로나19로 인한 취소) 민속고유 명절인 대보름을 맞이하여 사라져가는 전통세시풍속인 당산제를 재현하여 지역 주민들의 평안과 발전 및 풍요다산을 기원,https://www.seogu.gwangju.kr/menu.es?mid=a70302000000,062-350-4988,광주광역시 서구,미정,-,광주광역시 서구 풍암동 1129,35.12401153,126.8815859
111,서창만드리 풍년제,서구 서창동 한옥문화관 일원,2022-07-25,2022-08-12,"의식행사, 들노래 만드리 재현, 문화예술공연, 전통문화 체험부스 운영 등",https://www.seogu.gwangju.kr/menu.es?mid=a70302000000,062-350-4988,광주광역시 서구,미정,광주광역시 서구 서창발산길 10(서창동),광주광역시 서구 서창동 424-1,35.1071746,126.8231387
112,영산강 서창들녁 억새축제,영산강(극락교~서창교 3.5km)일원,2022-10-07,2022-10-10,"공식행사, 포토존, 비대면 공연, 온라인전시, 부대행사 등",http://www.sgfesta.co.kr,062-350-4792,광주광역시 서구,광주광역시 서구,광주광역시 서구 서창둑길 377(벽진동),광주광역시 서구 벽진동 505-1,35.13849504,126.828739
113,해맞이 행사,오봉산 등,2022-01-01,2022-01-01,"새해 소원빌기 행사, 새해안녕기원행사,해맞이공연, 먹거리제공 등",-,-,북구청 문화예술과,공모사업,-,대구광역시 북구 구암동 349,35.93240689,128.567486
114,금호강 정월대보름축제,산격대교 하단,2022-02-15,2022-02-15,"달집태우기, 달맞이 행사 등",-,-,북구청 문화예술과,공모사업,-,대구광역시 북구 산격동 1477-1,35.90892344,128.6033802
115,전국청소년댄스페스티벌 꿈을 향한 무승부,의정부시청소년수련관,2022-09-17,2022-09-17,퍼포먼스 댄스경연대회 및 축하공연 등,http://www.uiyouth.or.kr,031-828-9544,의정부시청소년수련관+기호일보,의정부시청소년재단,경기도 의정부시 의정로 27,경기도 의정부시 의정부동 352,37.73517724,127.0338894
116,의정부시 청소년 진로페스티벌,의정부시청소년수련관,2022-05-23,2022-05-27,"직업인, 대학생 멘토 인터뷰 및 E-sports 대회 뷰티아카데미등",http://www.youthexpo.or.kr,031-828-9558,의정부시청소년수련관,의정부시청소년재단,경기도 의정부시 의정로 27,경기도 의정부시 의정부동 352,37.73517724,127.0338894
117,의정부 청소년 영화제,의정부시청소년수련관,2022-11-05,2022-11-05,청소년 영화 상영 및 시상식,https://uyff.modoo.at,031-828-9557,의정부시청소년수련관,의정부시청소년재단,경기도 의정부시 의정로 27,경기도 의정부시 의정부동 352,37.73517724,127.0338894
118,청소년 푸른별 콘서트,의정부시청소년수련관,2022-12-01,2022-12-01,청소년 동아리 공연 및 인기가수 축하공연,http://www.uiyouth.or.kr,031-828-9542,의정부시청소년재단+경인일보,의정부시,경기도 의정부시 의정로 27,경기도 의정부시 의정부동 352,37.73517724,127.0338894
119,청소년안전망 페스티발,의정부시청소년수련관,2022-05-21,2022-05-21,"기념식, 문화공연, 부스운영, 체험 전시",http://www.uiyouth.or.kr,031-828-9563,의정부시청소년상담복지센터,의정부시청소년재단,경기도 의정부시 의정로 27,경기도 의정부시 의정부동 352,37.73517724,127.0338894
120,청소년 행복주간 지역마을축제(동부권역),부용천(새말역),2022-05-24,2022-05-24,청소년 유관기관 부스 및 체험 프로그램 운영,http://www.uiyouth.or.kr,031-828-9583,새말청소년문화의집,의정부시청소년재단,경기도 의정부시 장곡로 551,경기도 의정부시 신곡동 815-1,37.7488377,127.0637621
121,청소년 행복주간 지역마을축제,의정부예총,2022-05-25,2022-05-25,"청소년 체험부스, 청소년 공연",http://www.uiyouth.or.kr,031-828-9593,흥선청소년문화의집,흥선청소년문화의집,경기도 의정부시 의정로80번길 18,경기도 의정부시 의정부동 477-1,37.73969683,127.0358325
122,신창동 어울림축제,신창동 공방의 거리,2017-10-28,2017-10-28,"주민운동회, 주민회의, 노래자랑, 나눔장터, 프리마켓 등",-,-,신창동 마을축제 추진위원회,광주광역시 광산구 신창동,광주광역시 광산구 왕버들로 291,-,35.1956384,126.840969
123,제2회 하남동 도농공 한울타리 어울림축제,경암근린공원,2017-10-28,2017-10-28,"기념식, 문화공연, 주민노래자랑, 플리마켓 등",-,-,하남동 한울타리 어울림축제 추진위원회,광주광역시 광산구 하남동,광주광역시 광산구 하남대로54번안길 133,-,35.178175,126.7999659
124,울릉해변가요제,저동항,2020-08-01,2020-08-31,"군민가요제, 불꽃놀이",https://www.ulleung.go.kr/tour/page.htm?mnu_uid=1991&,054-791-4116,(사)울릉청년단,울릉군,-,경상북도 울릉군 울릉읍 도동리 300-8,37.48430421,130.9056438
125,우산문화제,도동항,2020-09-01,2020-10-31,"개막축하행사전통민속놀이, 체험행사 등",https://www.ulleung.go.kr/tour/page.htm?mnu_uid=1988&,054-791-0245,울릉문화원,울릉군,-,경상북도 울릉군 울릉읍 도동리 169,37.48343755,130.9020734
126,오징어축제,저동항,2020-06-12,2020-06-14,"오징어 맨손잡기, 요리경연, 뗏목경주등",https://www.ulleung.go.kr/tour/page.htm?mnu_uid=1986&,054-790-6392,울릉군 축제위원회,울릉군,-,경상북도 울릉군 울릉읍 도동리 300-8,37.48430421,130.9056438
127,회당문화재,도동항,2020-07-01,2020-07-02,"버스킹, 전시 및 체험행사, 독도아리랑 콘서트 진행(메인)",https://www.ulleung.go.kr/tour/page.htm?mnu_uid=1992&,-,대한불교진각종,대한불교진각종,-,경상북도 울릉군 울릉읍 도동리 169,37.48343755,130.9020734
128,민속그네뛰기,사동 자생식물원,2020-06-25,2020-06-25,그네뛰기,https://www.ulleung.go.kr/tour/page.htm?mnu_uid=1989&,-,울릉문화원,울릉문화원,경상북도 울릉군 울릉읍 간령길 83-18,-,37.46024044,130.8735494
129,최남단 모슬포 방어축제,모슬포항 일원,2021-11-15,2021-11-30,드라이스루(비대면)및 온라인행사(방어.부시(포장)판매 등),http://bangeofestival.com/,064-794-8032,최남단방어축제위원회,최남단방어축제위원회,제주특별자치도 서귀포시 대정읍 최남단해안로 120,-,33.2100651,126.2583797
130,아트제주 2021,메종 글래드 제주,2021-12-15,2021-11-28,제주 최대 규모의 국제 아트페어 아트제주를 통해 국내외 갤러리가 선별한 현대미술품을 한 자리에서 만나보자.,https://www.artjejukorea.com/,064-738-3366,사)섬아트제주,제주특별자치도,제주특별자치도 제주시 노연로 80,-,33.4856126,126.488913
131,한림공원 국화축제,한림공원 산야초원 內 플라워가든,2021-11-06,2021-11-28,올해 창립50주년이 된 제주 대표 관광지 한림공원이 봄부터 사랑과 정성을 다해 정성껏 가꾸어온 국화 수십만송이의 국화 작품이 어우러져 아름다운 국화 정원을 선보인다.,http://www.hallimpark.com/,064-796-0001,한림공원,한림공원,제주특별자치도 제주시 한림읍 한림로 300,-,33.390213,126.2396912
